storm,date_time,quadrant,numobs,sid,season,number,basin,subbasin,name,source_usa,source_jma,source_cma,source_hko,source_kma,source_new,source_reu,source_bom,source_nad,source_wel,source_td5,source_td6,source_ds8,source_neu,source_mlc,time,iso_time,nature,lat,lon,wmo_wind,wmo_pres,wmo_agency,track_type,main_track_sid,dist2land,landfall,iflag,usa_agency,usa_atcf_id,usa_lat,usa_lon,usa_record,usa_status,usa_wind,usa_pres,usa_sshs,usa_r34,usa_r50,usa_r64,usa_poci,usa_roci,usa_rmw,usa_eye,tokyo_lat,tokyo_lon,tokyo_grade,tokyo_wind,tokyo_pres,tokyo_r50_dir,tokyo_r50_long,tokyo_r50_short,tokyo_r30_dir,tokyo_r30_long,tokyo_r30_short,tokyo_land,cma_lat,cma_lon,cma_cat,cma_wind,cma_pres,hko_lat,hko_lon,hko_cat,hko_wind,hko_pres,kma_lat,kma_lon,kma_cat,kma_wind,kma_pres,kma_r50_dir,kma_r50_long,kma_r50_short,kma_r30_dir,kma_r30_long,kma_r30_short,newdelhi_lat,newdelhi_lon,newdelhi_grade,newdelhi_wind,newdelhi_pres,newdelhi_ci,newdelhi_dp,newdelhi_poci,reunion_lat,reunion_lon,reunion_type,reunion_wind,reunion_pres,reunion_tnum,reunion_ci,reunion_rmw,reunion_r34,reunion_r50,reunion_r64,bom_lat,bom_lon,bom_type,bom_wind,bom_pres,bom_tnum,bom_ci,bom_rmw,bom_r34,bom_r50,bom_r64,bom_roci,bom_poci,bom_eye,bom_pos_method,bom_pres_method,nadi_lat,nadi_lon,nadi_cat,nadi_wind,nadi_pres,wellington_lat,wellington_lon,wellington_wind,wellington_pres,ds824_lat,ds824_lon,ds824_stage,ds824_wind,ds824_pres,td9636_lat,td9636_lon,td9636_stage,td9636_wind,td9636_pres,td9635_lat,td9635_lon,td9635_wind,td9635_pres,td9635_roci,neumann_lat,neumann_lon,neumann_class,neumann_wind,neumann_pres,mlc_lat,mlc_lon,mlc_class,mlc_wind,mlc_pres,usa_gust,bom_gust,bom_gust_per,reunion_gust,reunion_gust_per,usa_seahgt,usa_searad,storm_speed,storm_dir,chosen_length1,chosen_length2,iso_time_str,datetime,year_month,unique_id,radii_ratio,precipitation_radius1,precipitation_radius2,precipitation_to_ibtracs_ratio
154,32,0,106.0,b'2018362S13147',2019.0,115,b'SP',b'EA',b'PENNY',b'bsh082019.dat',b'',b'',b'',b'',b'',b'',b'IDCKMSTM0S.csv:Line=27100:Penny',b'',b'',b'',b'',b'',b'',b'',2019-01-01 00:00:00.000039936,b'2019-01-01 00:00:00',b'TS',-12.7,141.10000610351562,40.0,991.0,b'bom',b'main',b'2018362S13147',55.0,15.0,b'O______O_______',b'jtwc_sh',b'SH082019',-12.7,141.1,b'',b'TS',45.0,993.0,0.0,115.0,,,1005.0,200.0,35.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,-12.7,141.1,,40.0,991.0,3.0,3.0,30.0,99.0,,,150.0,1004.0,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,55.0,55.0,,,,,6.0,90.0,120.0,102.5,2019-01-01 00:00:00,2019-01-01 00:00:00,2019-01,PENNY_2019-01-01 00:00:00,0.8541666666666666,360,307.5,3.3333333333333335
154,36,0,106.0,b'2018362S13147',2019.0,115,b'SP',b'EA',b'PENNY',b'bsh082019.dat',b'',b'',b'',b'',b'',b'',b'IDCKMSTM0S.csv:Line=27100:Penny',b'',b'',b'',b'',b'',b'',b'',2019-01-01 09:00:00.000039936,b'2019-01-01 09:00:00',b'TS',-12.7,142.39999389648438,35.0,994.0,b'bom',b'main',b'2018362S13147',0.0,0.0,b'P______O_______',b'',b'SH082019',-12.9,142.4,b'',b'TS',43.0,995.0,0.0,108.0,,,1003.0,135.0,35.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,-12.6,142.3,,35.0,994.0,,,,,,,130.0,1003.0,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,49.0,49.0,,,,,8.0,85.0,96.5,77.5,2019-01-01 09:00:00,2019-01-01 09:00:00,2019-01,PENNY_2019-01-01 09:00:00,0.8031088082901554,390,313.2124352331606,4.1450777202072535
154,45,0,106.0,b'2018362S13147',2019.0,115,b'SP',b'EA',b'PENNY',b'bsh082019.dat',b'',b'',b'',b'',b'',b'',b'IDCKMSTM0S.csv:Line=27100:Penny',b'',b'',b'',b'',b'',b'',b'',2019-01-02 12:00:00.000039936,b'2019-01-02 12:00:00',b'TS',-13.2,147.8000030517578,40.0,996.0,b'bom',b'main',b'2018362S13147',336.0,323.0,b'O______O_______',b'jtwc_sh',b'SH082019',-13.3,147.9,b'',b'TS',45.0,992.0,0.0,175.0,,,1003.0,135.0,45.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,-13.1,147.6,,40.0,996.0,2.5,3.0,19.0,150.0,,,179.0,1008.0,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,55.0,55.0,,,,,20.0,95.0,150.0,142.5,2019-01-02 12:00:00,2019-01-02 12:00:00,2019-01,PENNY_2019-01-02 12:00:00,0.95,500,475.0,2.6666666666666665
154,48,0,106.0,b'2018362S13147',2019.0,115,b'SP',b'EA',b'PENNY',b'bsh082019.dat',b'',b'',b'',b'',b'',b'',b'IDCKMSTM0S.csv:Line=27100:Penny',b'',b'',b'',b'',b'',b'',b'',2019-01-02 21:00:00.000039936,b'2019-01-02 21:00:00',b'TS',-13.8,151.39999389648438,,,b'bom',b'main',b'2018362S13147',363.0,363.0,b'P______I_______',b'',b'SH082019',-13.9,151.3,b'',b'TS',45.0,994.0,0.0,170.0,,,1003.0,200.0,45.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,-13.8,151.6,,45.0,993.0,,,29.0,150.0,,,160.0,1006.0,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,26.0,110.0,147.5,137.5,2019-01-02 21:00:00,2019-01-02 21:00:00,2019-01,PENNY_2019-01-02 21:00:00,0.9322033898305084,360,335.59322033898303,2.711864406779661
154,54,0,106.0,b'2018362S13147',2019.0,115,b'SP',b'EA',b'PENNY',b'bsh082019.dat',b'',b'',b'',b'',b'',b'',b'IDCKMSTM0S.csv:Line=27100:Penny',b'',b'',b'',b'',b'',b'',b'',2019-01-03 06:00:00.000039936,b'2019-01-03 06:00:00',b'TS',-14.9,153.6999969482422,45.0,992.0,b'bom',b'main',b'2018362S13147',581.0,581.0,b'O______O_______',b'jtwc_sh',b'SH082019',-14.9,153.7,b'',b'TS',45.0,992.0,0.0,165.0,,,1004.0,210.0,45.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,-14.9,153.6,,45.0,992.0,3.0,3.0,39.0,150.0,,,179.0,1006.0,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,64.0,64.0,,,,,11.0,105.0,145.0,125.0,2019-01-03 06:00:00,2019-01-03 06:00:00,2019-01,PENNY_2019-01-03 06:00:00,0.8620689655172413,360,310.34482758620686,2.7586206896551726
154,58,0,106.0,b'2018362S13147',2019.0,115,b'SP',b'EA',b'PENNY',b'bsh082019.dat',b'',b'',b'',b'',b'',b'',b'IDCKMSTM0S.csv:Line=27100:Penny',b'',b'',b'',b'',b'',b'',b'',2019-01-03 15:00:00.000039936,b'2019-01-03 15:00:00',b'TS',-15.6,155.1999969482422,,,b'bom',b'main',b'2018362S13147',742.0,742.0,b'P______I_______',b'',b'SH082019',-15.5,155.2,b'',b'TS',53.0,989.0,0.0,115.0,35.0,,1006.0,205.0,30.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,-15.6,155.2,,50.0,988.0,,,30.0,150.0,,,175.0,1006.0,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,8.0,115.0,120.0,105.0,2019-01-03 15:00:00,2019-01-03 15:00:00,2019-01,PENNY_2019-01-03 15:00:00,0.875,250,218.75,3.3333333333333335
154,61,0,106.0,b'2018362S13147',2019.0,115,b'SP',b'EA',b'PENNY',b'bsh082019.dat',b'',b'',b'',b'',b'',b'',b'IDCKMSTM0S.csv:Line=27100:Penny',b'',b'',b'',b'',b'',b'',b'',2019-01-04 00:00:00.000039936,b'2019-01-04 00:00:00',b'TS',-16.0,155.89999389648438,50.0,987.0,b'bom',b'main',b'2018362S13147',803.0,803.0,b'O______O_______',b'jtwc_sh',b'SH082019',-16.0,155.9,b'',b'TS',55.0,987.0,0.0,115.0,40.0,,1006.0,205.0,30.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,-15.9,155.8,,50.0,987.0,3.0,3.5,24.0,119.0,,,179.0,1006.0,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,69.0,69.0,,,,,3.0,125.0,120.0,102.5,2019-01-04 00:00:00,2019-01-04 00:00:00,2019-01,PENNY_2019-01-04 00:00:00,0.8541666666666666,250,213.54166666666666,3.3333333333333335
154,64,0,106.0,b'2018362S13147',2019.0,115,b'SP',b'EA',b'PENNY',b'bsh082019.dat',b'',b'',b'',b'',b'',b'',b'IDCKMSTM0S.csv:Line=27100:Penny',b'',b'',b'',b'',b'',b'',b'',2019-01-04 09:00:00.000039936,b'2019-01-04 09:00:00',b'TS',-16.0,156.0,45.0,,b'bom',b'main',b'2018362S13147',807.0,807.0,b'P______I_______',b'',b'SH082019',-16.1,156.0,b'',b'TS',48.0,991.0,0.0,115.0,,,1006.0,240.0,38.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,-16.0,156.0,,45.0,988.0,2.5,3.0,27.0,69.0,,,149.0,1005.0,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,64.0,64.0,,,,,1.0,225.0,132.5,125.5,2019-01-04 09:00:00,2019-01-04 09:00:00,2019-01,PENNY_2019-01-04 09:00:00,0.9471698113207548,230,217.84905660377362,3.018867924528302
154,67,0,106.0,b'2018362S13147',2019.0,115,b'SP',b'EA',b'PENNY',b'bsh082019.dat',b'',b'',b'',b'',b'',b'',b'IDCKMSTM0S.csv:Line=27100:Penny',b'',b'',b'',b'',b'',b'',b'',2019-01-04 18:00:00.000039936,b'2019-01-04 18:00:00',b'TS',-15.9,155.8000030517578,45.0,988.0,b'bom',b'main',b'2018362S13147',809.0,795.0,b'O______O_______',b'jtwc_sh',b'SH082019',-15.9,155.8,b'',b'TS',45.0,992.0,0.0,100.0,,,1007.0,185.0,45.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,-15.9,155.7,,45.0,988.0,2.0,3.0,30.0,59.0,,,150.0,1004.0,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,64.0,64.0,,,,,2.0,340.0,135.0,127.5,2019-01-04 18:00:00,2019-01-04 18:00:00,2019-01,PENNY_2019-01-04 18:00:00,0.9444444444444444,230,217.22222222222223,2.962962962962963
154,70,0,106.0,b'2018362S13147',2019.0,115,b'SP',b'EA',b'PENNY',b'bsh082019.dat',b'',b'',b'',b'',b'',b'',b'IDCKMSTM0S.csv:Line=27100:Penny',b'',b'',b'',b'',b'',b'',b'',2019-01-05 03:00:00.000039936,b'2019-01-05 03:00:00',b'TS',-15.7,155.8000030517578,35.0,,b'bom',b'main',b'2018362S13147',790.0,784.0,b'P______I_______',b'',b'SH082019',-15.8,155.9,b'',b'TS',40.0,993.0,0.0,108.0,,,1004.0,185.0,48.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,-15.7,155.7,,35.0,992.0,2.5,3.0,50.0,59.0,,,150.0,1005.0,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,49.0,49.0,,,,,2.0,90.0,101.5,100.0,2019-01-05 03:00:00,2019-01-05 03:00:00,2019-01,PENNY_2019-01-05 03:00:00,0.9852216748768472,220,216.7487684729064,3.940886699507389
154,73,0,106.0,b'2018362S13147',2019.0,115,b'SP',b'EA',b'PENNY',b'bsh082019.dat',b'',b'',b'',b'',b'',b'',b'IDCKMSTM0S.csv:Line=27100:Penny',b'',b'',b'',b'',b'',b'',b'',2019-01-05 12:00:00.000039936,b'2019-01-05 12:00:00',b'TS',-15.9,156.10000610351562,35.0,994.0,b'bom',b'main',b'2018362S13147',792.0,792.0,b'O______O_______',b'jtwc_sh',b'SH082019',-15.9,156.1,b'',b'TS',40.0,994.0,0.0,115.0,,,1005.0,195.0,50.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,-15.9,156.1,,35.0,994.0,2.5,2.5,50.0,,,,179.0,1006.0,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,49.0,49.0,,,,,3.0,185.0,107.5,85.0,2019-01-05 12:00:00,2019-01-05 12:00:00,2019-01,PENNY_2019-01-05 12:00:00,0.7906976744186046,240,189.7674418604651,3.720930232558139
154,76,0,106.0,b'2018362S13147',2019.0,115,b'SP',b'EA',b'PENNY',b'bsh082019.dat',b'',b'',b'',b'',b'',b'',b'IDCKMSTM0S.csv:Line=27100:Penny',b'',b'',b'',b'',b'',b'',b'',2019-01-05 21:00:00.000039936,b'2019-01-05 21:00:00',b'TS',-16.6,155.6999969482422,35.0,996.0,b'bom',b'main',b'2018362S13147',833.0,774.0,b'P______O_______',b'',b'SH082019',-16.8,155.6,b'',b'TS',45.0,992.0,0.0,43.0,,,1005.0,198.0,50.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,-16.4,155.9,,35.0,996.0,2.5,2.5,,,,,179.0,1008.0,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,49.0,49.0,,,,,10.0,230.0,85.5,76.5,2019-01-05 21:00:00,2019-01-05 21:00:00,2019-01,PENNY_2019-01-05 21:00:00,0.8947368421052632,240,214.73684210526315,4.678362573099415
154,79,0,106.0,b'2018362S13147',2019.0,115,b'SP',b'EA',b'PENNY',b'bsh082019.dat',b'',b'',b'',b'',b'',b'',b'IDCKMSTM0S.csv:Line=27100:Penny',b'',b'',b'',b'',b'',b'',b'',2019-01-06 06:00:00.000039936,b'2019-01-06 06:00:00',b'TS',-17.0,154.6999969482422,35.0,995.0,b'bom',b'main',b'2018362S13147',722.0,713.0,b'O______O_______',b'jtwc_sh',b'SH082019',-17.0,154.8,b'',b'TS',40.0,995.0,0.0,50.0,,,1003.0,200.0,50.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,-17.0,154.5,,35.0,995.0,2.5,2.5,,,,,179.0,1006.0,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,49.0,49.0,,,,,3.0,290.0,87.5,87.5,2019-01-06 06:00:00,2019-01-06 06:00:00,2019-01,PENNY_2019-01-06 06:00:00,1.0,250,250.0,4.571428571428571
154,85,0,106.0,b'2018362S13147',2019.0,115,b'SP',b'EA',b'PENNY',b'bsh082019.dat',b'',b'',b'',b'',b'',b'',b'IDCKMSTM0S.csv:Line=27100:Penny',b'',b'',b'',b'',b'',b'',b'',2019-01-07 00:00:00.000039936,b'2019-01-07 00:00:00',b'TS',-17.8,153.1999969482422,30.0,997.0,b'bom',b'main',b'2018362S13147',540.0,501.0,b'O______O_______',b'jtwc_sh',b'SH082019',-17.9,153.1,b'',b'TS',35.0,995.0,0.0,70.0,,,1006.0,180.0,40.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,-17.8,153.3,,30.0,997.0,2.0,2.0,,,,,219.0,1010.0,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,49.0,49.0,,,,,8.0,250.0,87.5,65.0,2019-01-07 00:00:00,2019-01-07 00:00:00,2019-01,PENNY_2019-01-07 00:00:00,0.7428571428571429,290,215.42857142857144,4.571428571428571
154,91,0,106.0,b'2018362S13147',2019.0,115,b'SP',b'EA',b'PENNY',b'bsh082019.dat',b'',b'',b'',b'',b'',b'',b'IDCKMSTM0S.csv:Line=27100:Penny',b'',b'',b'',b'',b'',b'',b'',2019-01-07 18:00:00.000039936,b'2019-01-07 18:00:00',b'TS',-18.8,151.3000030517578,35.0,997.0,b'bom',b'main',b'2018362S13147',311.0,275.0,b'O______O_______',b'jtwc_sh',b'SH082019',-18.9,151.4,b'',b'TS',35.0,1000.0,0.0,85.0,,,1006.0,160.0,40.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,-18.8,151.2,,35.0,997.0,1.5,2.5,,,,,219.0,1008.0,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,49.0,49.0,,,,,7.0,230.0,95.0,75.0,2019-01-07 18:00:00,2019-01-07 18:00:00,2019-01,PENNY_2019-01-07 18:00:00,0.7894736842105263,250,197.3684210526316,4.2105263157894735
156,12,0,69.0,b'2019001S10162',2019.0,1,b'SP',b'MM',b'MONA',b'bsh092019.dat',b'',b'',b'',b'',b'',b'',b'',b'Post_event_Best_Track_1819_04F_MONA.csv:Line=6:MONA',b'',b'',b'',b'',b'',b'',2019-01-02 06:00:00.000039936,b'2019-01-02 06:00:00',b'TS',-8.0,175.39999389648438,,,b'',b'main',b'2019001S10162',1029.0,940.0,b'O______________',b'jtwc_sh',b'SH092019',-8.0,175.4,b'',b'TS',35.0,999.0,0.0,160.0,,,1001.0,215.0,50.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,23.0,120.0,130.0,170.0,2019-01-02 06:00:00,2019-01-02 06:00:00,2019-01,MONA_2019-01-02 06:00:00,1.3076923076923077,260,340.0,3.076923076923077
156,14,0,69.0,b'2019001S10162',2019.0,1,b'SP',b'MM',b'MONA',b'bsh092019.dat',b'',b'',b'',b'',b'',b'',b'',b'Post_event_Best_Track_1819_04F_MONA.csv:Line=6:MONA',b'',b'',b'',b'',b'',b'',2019-01-02 12:00:00.000039936,b'2019-01-02 12:00:00',b'TS',-9.2,177.10000610351562,,,b'',b'main',b'2019001S10162',836.0,744.0,b'O______________',b'jtwc_sh',b'SH092019',-9.2,177.1,b'',b'TS',35.0,999.0,0.0,145.0,,,1002.0,165.0,50.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,19.0,140.0,117.5,155.0,2019-01-02 12:00:00,2019-01-02 12:00:00,2019-01,MONA_2019-01-02 12:00:00,1.319148936170213,260,342.97872340425533,3.404255319148936
156,16,0,69.0,b'2019001S10162',2019.0,1,b'SP',b'MM',b'MONA',b'bsh092019.dat',b'',b'',b'',b'',b'',b'',b'',b'Post_event_Best_Track_1819_04F_MONA.csv:Line=6:MONA',b'',b'',b'',b'',b'',b'',2019-01-02 18:00:00.000039936,b'2019-01-02 18:00:00',b'TS',-10.6,177.8000030517578,30.0,996.0,b'nadi',b'main',b'2019001S10162',663.0,617.0,b'O______________',b'jtwc_sh',b'SH092019',-10.6,177.9,b'',b'TS',35.0,997.0,0.0,160.0,,,1001.0,200.0,60.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.5,177.3,0.0,30.0,996.0,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,11.0,165.0,115.0,100.0,2019-01-02 18:00:00,2019-01-02 18:00:00,2019-01,MONA_2019-01-02 18:00:00,0.8695652173913043,290,252.17391304347825,3.4782608695652173
156,18,0,69.0,b'2019001S10162',2019.0,1,b'SP',b'MM',b'MONA',b'bsh092019.dat',b'',b'',b'',b'',b'',b'',b'',b'Post_event_Best_Track_1819_04F_MONA.csv:Line=6:MONA',b'',b'',b'',b'',b'',b'',2019-01-03 00:00:00.000039936,b'2019-01-03 00:00:00',b'TS',-11.4,178.0,35.0,994.0,b'nadi',b'main',b'2019001S10162',571.0,515.0,b'O______________',b'jtwc_sh',b'SH092019',-11.4,178.1,b'',b'TS',35.0,997.0,0.0,120.0,,,1002.0,200.0,55.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.5,177.9,1.0,35.0,994.0,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,10.0,165.0,97.5,77.5,2019-01-03 00:00:00,2019-01-03 00:00:00,2019-01,MONA_2019-01-03 00:00:00,0.7948717948717948,320,254.35897435897434,4.102564102564102
156,25,0,69.0,b'2019001S10162',2019.0,1,b'SP',b'MM',b'MONA',b'bsh092019.dat',b'',b'',b'',b'',b'',b'',b'',b'Post_event_Best_Track_1819_04F_MONA.csv:Line=6:MONA',b'',b'',b'',b'',b'',b'',2019-01-03 21:00:00.000039936,b'2019-01-03 21:00:00',b'TS',-14.7,177.39999389648438,,,b'',b'main',b'2019001S10162',252.0,248.0,b'P_______I______',b'',b'SH092019',-14.7,177.4,b'',b'TS',48.0,990.0,0.0,90.0,,,1001.0,140.0,30.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.6,177.4,1.0,48.0,988.0,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,4.0,220.0,74.0,74.0,2019-01-03 21:00:00,2019-01-03 21:00:00,2019-01,MONA_2019-01-03 21:00:00,1.0,300,300.0,5.405405405405405
156,27,0,69.0,b'2019001S10162',2019.0,1,b'SP',b'MM',b'MONA',b'bsh092019.dat',b'',b'',b'',b'',b'',b'',b'',b'Post_event_Best_Track_1819_04F_MONA.csv:Line=6:MONA',b'',b'',b'',b'',b'',b'',2019-01-04 03:00:00.000039936,b'2019-01-04 03:00:00',b'TS',-14.7,176.8000030517578,,,b'',b'main',b'2019001S10162',288.0,288.0,b'P_______I______',b'',b'SH092019',-14.8,176.9,b'',b'TS',43.0,992.0,0.0,78.0,,,1001.0,130.0,30.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.6,176.8,2.0,50.0,985.0,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,9.0,285.0,69.0,72.5,2019-01-04 03:00:00,2019-01-04 03:00:00,2019-01,MONA_2019-01-04 03:00:00,1.0507246376811594,210,220.65217391304347,5.797101449275362
156,29,0,69.0,b'2019001S10162',2019.0,1,b'SP',b'MM',b'MONA',b'bsh092019.dat',b'',b'',b'',b'',b'',b'',b'',b'Post_event_Best_Track_1819_04F_MONA.csv:Line=6:MONA',b'',b'',b'',b'',b'',b'',2019-01-04 09:00:00.000039936,b'2019-01-04 09:00:00',b'TS',-14.3,176.10000610351562,,,b'',b'main',b'2019001S10162',371.0,371.0,b'P_______I______',b'',b'SH092019',-14.4,176.2,b'',b'TS',38.0,995.0,0.0,73.0,,,1001.0,125.0,30.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.1,175.9,2.0,50.0,985.0,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,7.0,315.0,70.5,71.5,2019-01-04 09:00:00,2019-01-04 09:00:00,2019-01,MONA_2019-01-04 09:00:00,1.0141843971631206,210,212.97872340425533,5.673758865248227
156,40,0,69.0,b'2019001S10162',2019.0,1,b'SP',b'MM',b'MONA',b'bsh092019.dat',b'',b'',b'',b'',b'',b'',b'',b'Post_event_Best_Track_1819_04F_MONA.csv:Line=6:MONA',b'',b'',b'',b'',b'',b'',2019-01-05 18:00:00.000039936,b'2019-01-05 18:00:00',b'TS',-14.1,178.0,45.0,988.0,b'nadi',b'main',b'2019001S10162',289.0,248.0,b'O______________',b'jtwc_sh',b'SH092019',-14.1,178.1,b'',b'TS',35.0,998.0,0.0,60.0,,,1003.0,260.0,30.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.1,177.8,1.0,45.0,988.0,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,11.0,110.0,47.5,70.0,2019-01-05 18:00:00,2019-01-05 18:00:00,2019-01,MONA_2019-01-05 18:00:00,1.4736842105263157,200,294.7368421052631,8.421052631578947
156,42,0,69.0,b'2019001S10162',2019.0,1,b'SP',b'MM',b'MONA',b'bsh092019.dat',b'',b'',b'',b'',b'',b'',b'',b'Post_event_Best_Track_1819_04F_MONA.csv:Line=6:MONA',b'',b'',b'',b'',b'',b'',2019-01-06 00:00:00.000039936,b'2019-01-06 00:00:00',b'TS',-14.7,179.3000030517578,45.0,988.0,b'nadi',b'main',b'2019001S10162',186.0,145.0,b'O______________',b'jtwc_sh',b'SH092019',-14.5,179.3,b'',b'TS',40.0,996.0,0.0,75.0,,,1004.0,280.0,35.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.8,179.2,1.0,45.0,988.0,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,15.0,110.0,65.0,80.0,2019-01-06 00:00:00,2019-01-06 00:00:00,2019-01,MONA_2019-01-06 00:00:00,1.2307692307692308,260,320.0,6.153846153846154
156,44,0,69.0,b'2019001S10162',2019.0,1,b'SP',b'MM',b'MONA',b'bsh092019.dat',b'',b'',b'',b'',b'',b'',b'',b'Post_event_Best_Track_1819_04F_MONA.csv:Line=6:MONA',b'',b'',b'',b'',b'',b'',2019-01-06 06:00:00.000039936,b'2019-01-06 06:00:00',b'TS',-15.2,180.6999969482422,45.0,988.0,b'nadi',b'main',b'2019001S10162',140.0,132.0,b'O______________',b'jtwc_sh',b'SH092019',-15.1,-179.0,b'',b'TS',50.0,990.0,0.0,90.0,,,1002.0,200.0,35.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.4,180.4,1.0,45.0,988.0,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,18.0,120.0,80.0,85.0,2019-01-06 06:00:00,2019-01-06 06:00:00,2019-01,MONA_2019-01-06 06:00:00,1.0625,240,255.0,5.0
